fecha,price_close
Aug 19 2013,1646.06
Aug 16 2013,1655.83
Aug 15 2013,1661.32
Aug 14 2013,1685.39
Aug 13 2013,1694.16
Aug 12 2013,1689.47
Aug 09 2013,1691.42
Aug 08 2013,1697.48
Aug 07 2013,1690.91
Aug 06 2013,1697.37
Aug 05 2013,1707.14
Aug 02 2013,1709.67
Aug 01 2013,1706.87
Jul 31 2013,1685.73
Jul 30 2013,1685.96
Jul 29 2013,1685.33
Jul 26 2013,1691.65
Jul 25 2013,1690.25
Jul 24 2013,1685.94
Jul 23 2013,1692.39
Jul 22 2013,1695.53
Jul 19 2013,1692.09
Jul 18 2013,1689.37
Jul 17 2013,1680.91
Jul 16 2013,1676.26
Jul 15 2013,1682.50
Jul 12 2013,1680.19
Jul 11 2013,1675.02
Jul 10 2013,1652.62
Jul 09 2013,1652.32
Jul 08 2013,1640.46
Jul 05 2013,1631.89
Jul 03 2013,1615.41
Jul 02 2013,1614.08
Jul 01 2013,1614.96
Jun 28 2013,1606.28
Jun 27 2013,1613.20
Jun 26 2013,1603.26
Jun 25 2013,1588.03
Jun 24 2013,1573.09
Jun 21 2013,1592.43
Jun 20 2013,1588.19
Jun 19 2013,1628.93
Jun 18 2013,1651.81
Jun 17 2013,1639.04
Jun 14 2013,1626.73
Jun 13 2013,1636.36
Jun 12 2013,1612.52
Jun 11 2013,1626.13
Jun 10 2013,1642.81
Jun 07 2013,1643.38
Jun 06 2013,1622.56
Jun 05 2013,1608.90
Jun 04 2013,1631.38
Jun 03 2013,1640.42
May 31 2013,1630.74
May 30 2013,1654.41
May 29 2013,1648.36
May 28 2013,1660.06
May 24 2013,1649.60
May 23 2013,1650.51
May 22 2013,1655.35
May 21 2013,1669.16
May 20 2013,1666.29
May 17 2013,1667.47
May 16 2013,1650.47
May 15 2013,1658.78
May 14 2013,1650.34
May 13 2013,1633.77
May 10 2013,1633.70
May 09 2013,1626.67
May 08 2013,1632.69
May 07 2013,1625.96
May 06 2013,1617.50
May 03 2013,1614.42
May 02 2013,1597.59
May 01 2013,1582.70
Apr 30 2013,1597.57
Apr 29 2013,1593.61
Apr 26 2013,1582.24
Apr 25 2013,1585.16
Apr 24 2013,1578.79
Apr 23 2013,1578.78
Apr 22 2013,1562.50
Apr 19 2013,1555.25
Apr 18 2013,1541.61
Apr 17 2013,1552.01
Apr 16 2013,1574.57
Apr 15 2013,1552.36
Apr 12 2013,1588.85
Apr 11 2013,1593.37
Apr 10 2013,1587.73
Apr 09 2013,1568.61
Apr 08 2013,1563.07
Apr 05 2013,1553.28
Apr 04 2013,1559.98
Apr 03 2013,1553.69
Apr 02 2013,1570.25
Apr 01 2013,1562.17
Mar 28 2013,1569.19
Mar 27 2013,1562.85
Mar 26 2013,1563.77
Mar 25 2013,1551.69
Mar 22 2013,1556.89
Mar 21 2013,1545.80
Mar 20 2013,1558.71
Mar 19 2013,1548.34
Mar 18 2013,1552.10
Mar 15 2013,1560.70
Mar 14 2013,1563.23
Mar 13 2013,1554.52
Mar 12 2013,1552.48
Mar 11 2013,1556.22
Mar 08 2013,1551.18
Mar 07 2013,1544.26
Mar 06 2013,1541.46
Mar 05 2013,1539.79
Mar 04 2013,1525.20
Mar 01 2013,1518.20
Feb 28 2013,1514.68
Feb 27 2013,1515.99
Feb 26 2013,1496.94
Feb 25 2013,1487.85
Feb 22 2013,1515.60
Feb 21 2013,1502.42
Feb 20 2013,1511.95
Feb 19 2013,1530.94
Feb 15 2013,1519.79
Feb 14 2013,1521.38
Feb 13 2013,1520.33
Feb 12 2013,1519.43
Feb 11 2013,1517.01
Feb 08 2013,1517.93
Feb 07 2013,1509.39
Feb 06 2013,1512.12
Feb 05 2013,1511.29
Feb 04 2013,1495.71
Feb 01 2013,1513.17
Jan 31 2013,1498.11
Jan 30 2013,1501.96
Jan 29 2013,1507.84
Jan 28 2013,1500.18
Jan 25 2013,1502.96
Jan 24 2013,1494.82
Jan 23 2013,1494.81
Jan 22 2013,1492.56
Jan 18 2013,1485.98
Jan 17 2013,1480.94
Jan 16 2013,1472.63
Jan 15 2013,1472.34
Jan 14 2013,1470.68
Jan 11 2013,1472.05
Jan 10 2013,1472.12
Jan 09 2013,1461.02
Jan 08 2013,1457.15
Jan 07 2013,1461.89
Jan 04 2013,1466.47
Jan 03 2013,1459.37
Jan 02 2013,1462.42
Dec 31 2012,1426.19
Dec 28 2012,1402.43
Dec 27 2012,1418.10
Dec 26 2012,1419.83
Dec 24 2012,1426.66
Dec 21 2012,1430.15
Dec 20 2012,1443.69
Dec 19 2012,1435.81
Dec 18 2012,1446.79
Dec 17 2012,1430.36
Dec 14 2012,1413.58
Dec 13 2012,1419.45
Dec 12 2012,1428.48
Dec 11 2012,1427.84
Dec 10 2012,1418.55
Dec 07 2012,1418.07
Dec 06 2012,1413.94
Dec 05 2012,1409.28
Dec 04 2012,1407.05
Dec 03 2012,1409.46
Nov 30 2012,1416.18
Nov 29 2012,1415.95
Nov 28 2012,1409.93
Nov 27 2012,1398.94
Nov 26 2012,1406.29
Nov 23 2012,1409.15
Nov 21 2012,1391.03
Nov 20 2012,1387.81
Nov 19 2012,1386.89
Nov 16 2012,1359.88
Nov 15 2012,1353.33
Nov 14 2012,1355.49
Nov 13 2012,1374.53
Nov 12 2012,1380.03
Nov 09 2012,1379.85
Nov 08 2012,1377.51
Nov 07 2012,1394.53
Nov 06 2012,1428.39
Nov 05 2012,1417.26
Nov 02 2012,1414.20
Nov 01 2012,1427.59
Oct 31 2012,1412.16
Oct 26 2012,1411.94
Oct 25 2012,1412.97
Oct 24 2012,1408.75
Oct 23 2012,1413.11
Oct 22 2012,1433.82
Oct 19 2012,1433.19
Oct 18 2012,1457.34
Oct 17 2012,1460.91
Oct 16 2012,1454.92
Oct 15 2012,1440.13
Oct 12 2012,1428.59
Oct 11 2012,1432.84
Oct 10 2012,1432.56
Oct 09 2012,1441.48
Oct 08 2012,1455.88
Oct 05 2012,1460.93
Oct 04 2012,1461.40
Oct 03 2012,1450.99
Oct 02 2012,1445.75
Oct 01 2012,1444.49
Sep 28 2012,1440.67
Sep 27 2012,1447.15
Sep 26 2012,1433.32
Sep 25 2012,1441.59
Sep 24 2012,1456.89
Sep 21 2012,1460.15
Sep 20 2012,1460.26
Sep 19 2012,1461.05
Sep 18 2012,1459.32
Sep 17 2012,1461.19
Sep 14 2012,1465.77
Sep 13 2012,1459.99
Sep 12 2012,1436.56
Sep 11 2012,1433.56
Sep 10 2012,1429.08
Sep 07 2012,1437.92
Sep 06 2012,1432.12
Sep 05 2012,1403.44
Sep 04 2012,1404.94
Aug 31 2012,1406.58
Aug 30 2012,1399.48
Aug 29 2012,1410.49
Aug 28 2012,1409.30
Aug 27 2012,1410.44
Aug 24 2012,1411.13
Aug 23 2012,1402.08
Aug 22 2012,1413.49
Aug 21 2012,1413.17
Aug 20 2012,1418.13
Aug 17 2012,1418.16
Aug 16 2012,1415.51
Aug 15 2012,1405.53
Aug 14 2012,1403.93
Aug 13 2012,1404.11
Aug 10 2012,1405.87
Aug 09 2012,1402.80
Aug 08 2012,1402.22
Aug 07 2012,1401.35
Aug 06 2012,1394.23
Aug 03 2012,1390.99
Aug 02 2012,1365.00
Aug 01 2012,1375.32
Jul 31 2012,1379.32
Jul 30 2012,1385.30
Jul 27 2012,1385.97
Jul 26 2012,1360.02
Jul 25 2012,1337.89
Jul 24 2012,1338.31
Jul 23 2012,1350.52
Jul 20 2012,1362.66
Jul 19 2012,1376.51
Jul 18 2012,1372.78
Jul 17 2012,1363.67
Jul 16 2012,1353.64
Jul 13 2012,1356.78
Jul 12 2012,1334.76
Jul 11 2012,1341.45
Jul 10 2012,1341.47
Jul 09 2012,1352.46
Jul 06 2012,1354.68
Jul 05 2012,1367.58
Jul 03 2012,1374.02
Jul 02 2012,1365.51
Jun 29 2012,1362.16
Jun 28 2012,1329.04
Jun 27 2012,1331.85
Jun 26 2012,1319.99
Jun 25 2012,1313.72
Jun 22 2012,1335.02
Jun 21 2012,1325.51
Jun 20 2012,1355.69
Jun 19 2012,1357.98
Jun 18 2012,1344.78
Jun 15 2012,1342.84
Jun 14 2012,1329.10
Jun 13 2012,1314.88
Jun 12 2012,1324.18
Jun 11 2012,1308.93
Jun 08 2012,1325.66
Jun 07 2012,1314.99
Jun 06 2012,1315.13
Jun 05 2012,1285.50
Jun 04 2012,1278.18
Jun 01 2012,1278.04
May 31 2012,1310.33
May 30 2012,1313.32
May 29 2012,1332.42
May 25 2012,1317.82
May 24 2012,1320.68
May 23 2012,1318.86
May 22 2012,1316.63
May 21 2012,1315.99
May 18 2012,1295.22
May 17 2012,1304.86
May 16 2012,1324.80
May 15 2012,1330.66
May 14 2012,1338.35
May 11 2012,1353.39
May 10 2012,1357.99
May 09 2012,1354.58
May 08 2012,1363.72
May 07 2012,1369.58
May 04 2012,1369.10
May 03 2012,1391.57
May 02 2012,1402.31
May 01 2012,1405.82
Apr 30 2012,1397.91
Apr 27 2012,1403.36
Apr 26 2012,1399.98
Apr 25 2012,1390.69
Apr 24 2012,1371.97
Apr 23 2012,1366.94
Apr 20 2012,1378.53
Apr 19 2012,1376.92
Apr 18 2012,1385.14
Apr 17 2012,1390.78
Apr 16 2012,1369.57
Apr 13 2012,1370.26
Apr 12 2012,1387.57
Apr 11 2012,1368.71
Apr 10 2012,1358.59
Apr 09 2012,1382.20
Apr 05 2012,1398.08
Apr 04 2012,1398.96
Apr 03 2012,1413.38
Apr 02 2012,1419.04
Mar 30 2012,1408.47
Mar 29 2012,1403.28
Mar 28 2012,1405.54
Mar 27 2012,1412.52
Mar 26 2012,1416.51
Mar 23 2012,1397.11
Mar 22 2012,1392.78
Mar 21 2012,1402.89
Mar 20 2012,1405.52
Mar 19 2012,1409.75
Mar 16 2012,1404.17
Mar 15 2012,1402.60
Mar 14 2012,1394.28
Mar 13 2012,1395.95
Mar 12 2012,1371.09
Mar 09 2012,1370.87
Mar 08 2012,1365.91
Mar 07 2012,1352.63
Mar 06 2012,1343.36
Mar 05 2012,1364.33
Mar 02 2012,1369.63
Mar 01 2012,1374.09
Feb 29 2012,1365.68
Feb 28 2012,1372.18
Feb 27 2012,1367.59
Feb 24 2012,1365.74
Feb 23 2012,1363.46
Feb 22 2012,1357.66
Feb 21 2012,1362.21
Feb 17 2012,1361.23
Feb 16 2012,1358.04
Feb 15 2012,1343.23
Feb 14 2012,1350.50
Feb 13 2012,1351.77
Feb 10 2012,1342.64
Feb 09 2012,1351.95
Feb 08 2012,1349.96
Feb 07 2012,1347.05
Feb 06 2012,1344.33
Feb 03 2012,1344.90
Feb 02 2012,1325.54
Feb 01 2012,1324.09
Jan 31 2012,1312.41
Jan 30 2012,1313.01
Jan 27 2012,1316.33
Jan 26 2012,1318.43
Jan 25 2012,1326.06
Jan 24 2012,1314.65
Jan 23 2012,1316.00
Jan 20 2012,1315.38
Jan 19 2012,1314.50
Jan 18 2012,1308.04
Jan 17 2012,1293.67
Jan 13 2012,1289.09
Jan 12 2012,1295.50
Jan 11 2012,1292.48
Jan 10 2012,1292.08
Jan 09 2012,1280.70
Jan 06 2012,1277.81
Jan 05 2012,1281.06
Jan 04 2012,1277.30
Jan 03 2012,1277.06
Dec 30 2011,1257.60
Dec 29 2011,1263.02
Dec 28 2011,1249.64
Dec 27 2011,1265.43
Dec 23 2011,1265.33
Dec 22 2011,1254.00
Dec 21 2011,1243.72
Dec 20 2011,1241.30
Dec 19 2011,1205.35
Dec 16 2011,1219.66
Dec 15 2011,1215.75
Dec 14 2011,1211.82
Dec 13 2011,1225.73
Dec 12 2011,1236.47
Dec 09 2011,1255.19
Dec 08 2011,1234.35
Dec 07 2011,1261.01
Dec 06 2011,1258.47
Dec 05 2011,1257.08
Dec 02 2011,1244.28
Dec 01 2011,1244.58
Nov 30 2011,1246.96
Nov 29 2011,1195.19
Nov 28 2011,1192.55
Nov 25 2011,1158.67
Nov 23 2011,1161.79
Nov 22 2011,1188.04
Nov 21 2011,1192.98
Nov 18 2011,1215.65
Nov 17 2011,1216.13
Nov 16 2011,1236.91
Nov 15 2011,1257.81
Nov 14 2011,1251.78
Nov 11 2011,1263.85
Nov 10 2011,1239.70
Nov 09 2011,1229.10
Nov 08 2011,1275.92
Nov 07 2011,1261.12
Nov 04 2011,1253.23
Nov 03 2011,1261.15
Nov 02 2011,1237.90
Nov 01 2011,1218.28
Oct 31 2011,1253.30
Oct 28 2011,1285.09
Oct 27 2011,1284.59
Oct 26 2011,1242.00
Oct 25 2011,1229.05
Oct 24 2011,1254.19
Oct 21 2011,1238.25
Oct 20 2011,1215.39
Oct 19 2011,1209.88
Oct 18 2011,1225.38
Oct 17 2011,1200.86
Oct 14 2011,1224.58
Oct 13 2011,1203.66
Oct 12 2011,1207.25
Oct 11 2011,1195.54
Oct 10 2011,1194.89
Oct 07 2011,1155.46
Oct 06 2011,1164.97
Oct 05 2011,1144.03
Oct 04 2011,1123.95
Oct 03 2011,1099.23
Sep 30 2011,1131.42
Sep 29 2011,1160.40
Sep 28 2011,1151.06
Sep 27 2011,1175.38
Sep 26 2011,1162.95
Sep 23 2011,1136.43
Sep 22 2011,1129.56
Sep 21 2011,1166.76
Sep 20 2011,1202.09
Sep 19 2011,1204.09
Sep 16 2011,1216.01
Sep 15 2011,1209.11
Sep 14 2011,1188.68
Sep 13 2011,1172.87
Sep 12 2011,1162.27
Sep 09 2011,1154.23
Sep 08 2011,1185.90
Sep 07 2011,1198.62
Sep 06 2011,1165.24
Sep 02 2011,1173.97
Sep 01 2011,1204.42
Aug 31 2011,1218.89
Aug 30 2011,1212.92
Aug 29 2011,1210.08
Aug 26 2011,1176.80
Aug 25 2011,1159.27
Aug 24 2011,1177.60
Aug 23 2011,1162.35
Aug 22 2011,1123.82
Aug 19 2011,1123.53
Aug 18 2011,1140.65
Aug 17 2011,1193.89
Aug 16 2011,1192.76
Aug 15 2011,1204.49
Aug 12 2011,1178.81
Aug 11 2011,1172.64
Aug 10 2011,1120.76
Aug 09 2011,1172.53
Aug 08 2011,1119.46
Aug 05 2011,1199.38
Aug 04 2011,1200.07
Aug 03 2011,1260.34
Aug 02 2011,1254.05
Aug 01 2011,1286.94
Jul 29 2011,1292.28
Jul 28 2011,1300.67
Jul 27 2011,1304.89
Jul 26 2011,1331.94
Jul 25 2011,1337.43
Jul 22 2011,1345.02
Jul 21 2011,1343.80
Jul 20 2011,1325.84
Jul 19 2011,1326.73
Jul 18 2011,1305.44
Jul 15 2011,1316.14
Jul 14 2011,1308.87
Jul 13 2011,1317.72
Jul 12 2011,1313.64
Jul 11 2011,1319.49
Jul 08 2011,1343.80
Jul 07 2011,1353.22
Jul 06 2011,1339.22
Jul 05 2011,1337.88
Jul 01 2011,1339.67
Jun 30 2011,1320.64
Jun 29 2011,1307.41
Jun 28 2011,1296.67
Jun 27 2011,1280.10
Jun 24 2011,1268.45
Jun 23 2011,1283.50
Jun 22 2011,1287.14
Jun 21 2011,1295.52
Jun 20 2011,1278.36
Jun 17 2011,1271.50
Jun 16 2011,1267.64
Jun 15 2011,1265.42
Jun 14 2011,1287.87
Jun 13 2011,1271.83
Jun 10 2011,1270.98
Jun 09 2011,1289.00
Jun 08 2011,1279.56
Jun 07 2011,1284.94
Jun 06 2011,1286.17
Jun 03 2011,1300.16
Jun 02 2011,1312.94
Jun 01 2011,1314.55
May 31 2011,1345.20
May 27 2011,1331.10
May 26 2011,1325.69
May 25 2011,1320.47
May 24 2011,1316.28
May 23 2011,1317.37
May 20 2011,1333.27
May 19 2011,1343.60
May 18 2011,1340.68
May 17 2011,1328.98
May 16 2011,1329.47
May 13 2011,1337.77
May 12 2011,1348.65
May 11 2011,1342.08
May 10 2011,1357.16
May 09 2011,1346.29
May 06 2011,1340.20
May 05 2011,1335.10
May 04 2011,1347.32
May 03 2011,1356.62
May 02 2011,1361.22
Apr 29 2011,1363.61
Apr 28 2011,1360.48
Apr 27 2011,1355.66
Apr 26 2011,1347.24
Apr 25 2011,1335.25
Apr 21 2011,1337.38
Apr 20 2011,1330.36
Apr 19 2011,1312.62
Apr 18 2011,1305.14
Apr 15 2011,1319.68
Apr 14 2011,1314.52
Apr 13 2011,1314.41
Apr 12 2011,1314.16
Apr 11 2011,1324.46
Apr 08 2011,1328.17
Apr 07 2011,1333.51
Apr 06 2011,1335.54
Apr 05 2011,1332.63
Apr 04 2011,1332.87
Apr 01 2011,1332.41
Mar 31 2011,1325.83
Mar 30 2011,1328.26
Mar 29 2011,1319.44
Mar 28 2011,1310.19
Mar 25 2011,1313.80
Mar 24 2011,1309.66
Mar 23 2011,1297.54
Mar 22 2011,1293.77
Mar 21 2011,1298.38
Mar 18 2011,1279.21
Mar 17 2011,1273.72
Mar 16 2011,1256.88
Mar 15 2011,1281.87
Mar 14 2011,1296.39
Mar 11 2011,1304.28
Mar 10 2011,1295.11
Mar 09 2011,1320.02
Mar 08 2011,1321.82
Mar 07 2011,1310.13
Mar 04 2011,1321.15
Mar 03 2011,1330.97
Mar 02 2011,1308.44
Mar 01 2011,1306.33
Feb 28 2011,1327.22
Feb 25 2011,1319.88
Feb 24 2011,1306.10
Feb 23 2011,1307.40
Feb 22 2011,1315.44
Feb 18 2011,1343.01
Feb 17 2011,1340.43
Feb 16 2011,1336.32
Feb 15 2011,1328.01
Feb 14 2011,1332.32
Feb 11 2011,1329.15
Feb 10 2011,1321.87
Feb 09 2011,1320.88
Feb 08 2011,1324.57
Feb 07 2011,1319.05
Feb 04 2011,1310.87
Feb 03 2011,1307.10
Feb 02 2011,1304.03
Feb 01 2011,1307.59
Jan 31 2011,1286.12
Jan 28 2011,1276.34
Jan 27 2011,1299.54
Jan 26 2011,1296.63
Jan 25 2011,1291.18
Jan 24 2011,1290.84
Jan 21 2011,1283.35
Jan 20 2011,1280.26
Jan 19 2011,1281.92
Jan 18 2011,1295.02
Jan 14 2011,1293.24
Jan 13 2011,1283.76
Jan 12 2011,1285.96
Jan 11 2011,1274.48
Jan 10 2011,1269.75
Jan 07 2011,1271.50
Jan 06 2011,1273.85
Jan 05 2011,1276.56
Jan 04 2011,1270.20
Jan 03 2011,1271.87
Dec 31 2010,1257.64
Dec 30 2010,1257.88
Dec 29 2010,1259.78
Dec 28 2010,1258.51
Dec 27 2010,1257.54
Dec 23 2010,1256.77
Dec 22 2010,1258.84
Dec 21 2010,1254.60
Dec 20 2010,1247.08
Dec 17 2010,1243.91
Dec 16 2010,1242.87
Dec 15 2010,1235.23
Dec 14 2010,1241.59
Dec 13 2010,1240.46
Dec 10 2010,1240.40
Dec 09 2010,1233.00
Dec 08 2010,1228.28
Dec 07 2010,1223.75
Dec 06 2010,1223.12
Dec 03 2010,1224.71
Dec 02 2010,1221.53
Dec 01 2010,1206.07
Nov 30 2010,1180.55
Nov 29 2010,1187.76
Nov 26 2010,1189.40
Nov 24 2010,1198.35
Nov 23 2010,1180.73
Nov 22 2010,1197.84
Nov 19 2010,1199.73
Nov 18 2010,1196.69
Nov 17 2010,1178.59
Nov 16 2010,1178.34
Nov 15 2010,1197.75
Nov 12 2010,1199.21
Nov 11 2010,1213.54
Nov 10 2010,1218.71
Nov 09 2010,1213.40
Nov 08 2010,1223.25
Nov 05 2010,1225.85
Nov 04 2010,1221.06
Nov 03 2010,1197.96
Nov 02 2010,1193.57
Nov 01 2010,1184.38
Oct 29 2010,1183.26
Oct 28 2010,1183.78
Oct 27 2010,1182.45
Oct 26 2010,1185.64
Oct 25 2010,1185.62
Oct 22 2010,1183.08
Oct 21 2010,1180.26
Oct 20 2010,1178.17
Oct 19 2010,1165.90
Oct 18 2010,1184.71
Oct 15 2010,1176.19
Oct 14 2010,1173.81
Oct 13 2010,1178.10
Oct 12 2010,1169.77
Oct 11 2010,1165.32
Oct 08 2010,1165.15
Oct 07 2010,1158.06
Oct 06 2010,1159.97
Oct 05 2010,1160.75
Oct 04 2010,1137.03
Oct 01 2010,1146.24
Sep 30 2010,1141.20
Sep 29 2010,1144.73
Sep 28 2010,1147.70
Sep 27 2010,1142.16
Sep 24 2010,1148.67
Sep 23 2010,1124.83
Sep 22 2010,1134.28
Sep 21 2010,1139.78
Sep 20 2010,1142.71
Sep 17 2010,1125.59
Sep 16 2010,1124.66
Sep 15 2010,1125.07
Sep 14 2010,1121.10
Sep 13 2010,1121.90
Sep 10 2010,1109.55
Sep 09 2010,1104.18
Sep 08 2010,1098.87
Sep 07 2010,1091.84
Sep 03 2010,1104.51
Sep 02 2010,1090.10
Sep 01 2010,1080.29
Aug 31 2010,1049.33
Aug 30 2010,1048.92
Aug 27 2010,1064.59
Aug 26 2010,1047.22
Aug 25 2010,1055.33
Aug 24 2010,1051.87
Aug 23 2010,1067.36
Aug 20 2010,1071.69
Aug 19 2010,1075.63
Aug 18 2010,1094.16
Aug 17 2010,1092.54
Aug 16 2010,1079.38
Aug 13 2010,1079.25
Aug 12 2010,1083.61
Aug 11 2010,1089.47
Aug 10 2010,1121.06
Aug 09 2010,1127.79
Aug 06 2010,1121.64
Aug 05 2010,1125.81
Aug 04 2010,1127.24
Aug 03 2010,1120.46
Aug 02 2010,1125.86
Jul 30 2010,1101.60
Jul 29 2010,1101.53
Jul 28 2010,1106.13
Jul 27 2010,1113.84
Jul 26 2010,1115.01
Jul 23 2010,1102.66
Jul 22 2010,1093.67
Jul 21 2010,1069.59
Jul 20 2010,1083.48
Jul 19 2010,1071.25
Jul 16 2010,1064.88
Jul 15 2010,1096.48
Jul 14 2010,1095.17
Jul 13 2010,1095.34
Jul 12 2010,1078.75
Jul 09 2010,1077.96
Jul 08 2010,1070.25
Jul 07 2010,1060.27
Jul 06 2010,1028.06
Jul 02 2010,1022.58
Jul 01 2010,1027.37
Jun 30 2010,1030.71
Jun 29 2010,1041.24
Jun 28 2010,1074.57
Jun 25 2010,1076.76
Jun 24 2010,1073.69
Jun 23 2010,1092.04
Jun 22 2010,1095.31
Jun 21 2010,1113.20
Jun 18 2010,1117.51
Jun 17 2010,1116.04
Jun 16 2010,1114.61
Jun 15 2010,1115.23
Jun 14 2010,1089.63
Jun 11 2010,1091.60
Jun 10 2010,1086.84
Jun 09 2010,1055.69
Jun 08 2010,1062.00
Jun 07 2010,1050.47
Jun 04 2010,1064.88
Jun 03 2010,1102.83
Jun 02 2010,1098.38
Jun 01 2010,1070.71
May 28 2010,1089.41
May 27 2010,1103.06
May 26 2010,1067.95
May 25 2010,1074.03
May 24 2010,1073.65
May 21 2010,1087.69
May 20 2010,1071.59
May 19 2010,1115.05
May 18 2010,1120.80
May 17 2010,1136.94
May 14 2010,1135.68
May 13 2010,1157.44
May 12 2010,1171.67
May 11 2010,1155.79
May 10 2010,1159.73
May 07 2010,1110.88
May 06 2010,1128.15
May 05 2010,1165.87
May 04 2010,1173.60
May 03 2010,1202.26
Apr 30 2010,1186.69
Apr 29 2010,1206.78
Apr 28 2010,1191.36
Apr 27 2010,1183.71
Apr 26 2010,1212.05
Apr 23 2010,1217.28
Apr 22 2010,1208.67
Apr 21 2010,1205.94
Apr 20 2010,1207.17
Apr 19 2010,1197.52
Apr 16 2010,1192.13
Apr 15 2010,1211.67
Apr 14 2010,1210.65
Apr 13 2010,1197.30
Apr 12 2010,1196.48
Apr 09 2010,1194.37
Apr 08 2010,1186.44
Apr 07 2010,1182.45
Apr 06 2010,1189.44
Apr 05 2010,1187.44
Apr 01 2010,1178.10
Mar 31 2010,1169.43
Mar 30 2010,1173.27
Mar 29 2010,1173.22
Mar 26 2010,1166.59
Mar 25 2010,1165.73
Mar 24 2010,1167.72
Mar 23 2010,1174.17
Mar 22 2010,1165.81
Mar 19 2010,1159.90
Mar 18 2010,1165.83
Mar 17 2010,1166.21
Mar 16 2010,1159.46
Mar 15 2010,1150.51
Mar 12 2010,1149.99
Mar 11 2010,1150.24
Mar 10 2010,1145.61
Mar 09 2010,1140.45
Mar 08 2010,1138.50
Mar 05 2010,1138.70
Mar 04 2010,1122.97
Mar 03 2010,1118.79
Mar 02 2010,1118.31
Mar 01 2010,1115.71
Feb 26 2010,1104.49
Feb 25 2010,1102.94
Feb 24 2010,1105.24
Feb 23 2010,1094.60
Feb 22 2010,1108.01
Feb 19 2010,1109.17
Feb 18 2010,1106.75
Feb 17 2010,1099.51
Feb 16 2010,1094.87
Feb 12 2010,1075.51
Feb 11 2010,1078.47
Feb 10 2010,1068.13
Feb 09 2010,1070.52
Feb 08 2010,1056.74
Feb 05 2010,1066.19
Feb 04 2010,1063.11
Feb 03 2010,1097.28
Feb 02 2010,1103.32
Feb 01 2010,1089.19
Jan 29 2010,1073.87
Jan 28 2010,1084.53
Jan 27 2010,1097.50
Jan 26 2010,1092.17
Jan 25 2010,1096.78
Jan 22 2010,1091.76
Jan 21 2010,1116.48
Jan 20 2010,1138.04
Jan 19 2010,1150.23
Jan 15 2010,1136.03
